2019-04-16 07:25:51,159 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jmutrepair  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 07:25:54,127 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 07:25:54,138 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 07:25:56,440 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 07:30:13,797 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 07:30:13,800 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 07:30:13,805 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19964
2019-04-16 07:30:13,835 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 07:30:13,877 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 07:30:35,243 INFO main - 
---- Initial suspicious size: 0
2019-04-16 07:30:35,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file MathException.java
2019-04-16 07:30:38,064 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 492, file EigenDecompositionImpl.java
2019-04-16 07:30:38,064 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 499, file EigenDecompositionImpl.java
2019-04-16 07:30:38,065 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 511, file EigenDecompositionImpl.java
2019-04-16 07:30:38,066 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 524, file EigenDecompositionImpl.java
2019-04-16 07:30:38,066 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 540, file EigenDecompositionImpl.java
2019-04-16 07:30:38,066 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 491, file EigenDecompositionImpl.java
2019-04-16 07:30:38,067 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 554, file EigenDecompositionImpl.java
2019-04-16 07:30:38,067 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 559, file EigenDecompositionImpl.java
2019-04-16 07:30:38,068 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 580, file EigenDecompositionImpl.java
2019-04-16 07:30:38,068 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 578, file EigenDecompositionImpl.java
2019-04-16 07:30:38,072 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 74, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,073 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 119, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,073 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 126, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,074 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 132, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,074 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 157, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,074 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 173, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,074 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 188, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,074 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 205, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,080 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 263, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,099 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 266, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,115 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 306, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,120 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 357, file FieldLUDecompositionImpl.java
2019-04-16 07:30:38,140 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 72, file LUDecompositionImpl.java
2019-04-16 07:30:38,140 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 118, file LUDecompositionImpl.java
2019-04-16 07:30:38,141 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 125, file LUDecompositionImpl.java
2019-04-16 07:30:38,141 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 131, file LUDecompositionImpl.java
2019-04-16 07:30:38,141 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 156, file LUDecompositionImpl.java
2019-04-16 07:30:38,141 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 172, file LUDecompositionImpl.java
2019-04-16 07:30:38,142 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 187, file LUDecompositionImpl.java
2019-04-16 07:30:38,142 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 204, file LUDecompositionImpl.java
2019-04-16 07:30:38,157 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 253, file LUDecompositionImpl.java
2019-04-16 07:30:38,169 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 256, file LUDecompositionImpl.java
2019-04-16 07:30:38,172 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 294, file LUDecompositionImpl.java
2019-04-16 07:30:38,175 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 345, file LUDecompositionImpl.java
2019-04-16 07:30:38,194 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 112, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 140, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 232, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 248, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 264, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 287, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 291, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 311, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 334, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 338, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 371, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 386, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 410, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 417, file MatrixUtils.java
2019-04-16 07:30:38,195 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 441, file MatrixUtils.java
2019-04-16 07:30:38,196 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 444, file MatrixUtils.java
2019-04-16 07:30:38,196 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 447, file MatrixUtils.java
2019-04-16 07:30:38,196 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 450, file MatrixUtils.java
2019-04-16 07:30:38,196 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 470, file MatrixUtils.java
2019-04-16 07:30:38,196 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 485, file MatrixUtils.java
2019-04-16 07:30:38,196 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 500, file MatrixUtils.java
2019-04-16 07:30:38,198 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 195, file OpenMapRealMatrix.java
2019-04-16 07:30:38,198 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 191, file OpenMapRealMatrix.java
2019-04-16 07:30:38,198 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 226, file OpenMapRealMatrix.java
2019-04-16 07:30:38,198 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 240, file OpenMapRealMatrix.java
2019-04-16 07:30:38,216 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 139, file OpenMapRealVector.java
2019-04-16 07:30:38,217 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 227, file OpenMapRealVector.java
2019-04-16 07:30:38,217 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 252, file OpenMapRealVector.java
2019-04-16 07:30:38,217 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 278, file OpenMapRealVector.java
2019-04-16 07:30:38,218 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 334, file OpenMapRealVector.java
2019-04-16 07:30:38,218 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 401, file OpenMapRealVector.java
2019-04-16 07:30:38,218 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 447, file OpenMapRealVector.java
2019-04-16 07:30:38,219 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 459, file OpenMapRealVector.java
2019-04-16 07:30:38,219 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 504, file OpenMapRealVector.java
2019-04-16 07:30:38,219 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 516, file OpenMapRealVector.java
2019-04-16 07:30:38,219 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 546, file OpenMapRealVector.java
2019-04-16 07:30:38,219 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 555, file OpenMapRealVector.java
2019-04-16 07:30:38,220 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 554, file OpenMapRealVector.java
2019-04-16 07:30:38,220 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 567, file OpenMapRealVector.java
2019-04-16 07:30:38,220 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 594, file OpenMapRealVector.java
2019-04-16 07:30:38,220 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 597, file OpenMapRealVector.java
2019-04-16 07:30:38,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 609, file OpenMapRealVector.java
2019-04-16 07:30:38,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 666, file OpenMapRealVector.java
2019-04-16 07:30:38,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 664, file OpenMapRealVector.java
2019-04-16 07:30:38,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 712, file OpenMapRealVector.java
2019-04-16 07:30:38,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 725, file OpenMapRealVector.java
2019-04-16 07:30:38,222 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 737, file OpenMapRealVector.java
2019-04-16 07:30:38,222 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 759, file OpenMapRealVector.java
2019-04-16 07:30:38,222 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 806, file OpenMapRealVector.java
2019-04-16 07:30:38,222 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 809, file OpenMapRealVector.java
2019-04-16 07:30:38,244 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 813, file OpenMapRealVector.java
2019-04-16 07:30:38,248 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 816, file OpenMapRealVector.java
2019-04-16 07:30:38,248 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 824, file OpenMapRealVector.java
2019-04-16 07:30:38,249 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 832, file OpenMapRealVector.java
2019-04-16 07:30:38,252 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 107, file QRDecompositionImpl.java
2019-04-16 07:30:38,252 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 151, file QRDecompositionImpl.java
2019-04-16 07:30:38,253 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 173, file QRDecompositionImpl.java
2019-04-16 07:30:38,253 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 200, file QRDecompositionImpl.java
2019-04-16 07:30:38,253 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 181, file QRDecompositionImpl.java
2019-04-16 07:30:38,253 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 222, file QRDecompositionImpl.java
2019-04-16 07:30:38,255 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 271, file QRDecompositionImpl.java
2019-04-16 07:30:38,257 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 282, file QRDecompositionImpl.java
2019-04-16 07:30:38,259 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 285, file QRDecompositionImpl.java
2019-04-16 07:30:38,273 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 345, file QRDecompositionImpl.java
2019-04-16 07:30:38,275 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 204, file RealVectorFormat.java
2019-04-16 07:30:38,275 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 227, file RealVectorFormat.java
2019-04-16 07:30:38,276 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 247, file RealVectorFormat.java
2019-04-16 07:30:38,276 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 257, file RealVectorFormat.java
2019-04-16 07:30:38,277 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 255, file RealVectorFormat.java
2019-04-16 07:30:38,277 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 265, file RealVectorFormat.java
2019-04-16 07:30:38,277 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 262, file RealVectorFormat.java
2019-04-16 07:30:38,278 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 279, file RealVectorFormat.java
2019-04-16 07:30:38,280 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 100, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,281 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 134, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,281 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 149, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,281 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 158, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,281 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 178, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,282 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 194, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,282 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 228, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,295 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 260, file SingularValueDecompositionImpl.java
2019-04-16 07:30:38,297 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 106, file SparseFieldMatrix.java
2019-04-16 07:30:38,297 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 165, file SparseFieldMatrix.java
2019-04-16 07:30:38,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 151, file SparseFieldVector.java
2019-04-16 07:30:38,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 190, file SparseFieldVector.java
2019-04-16 07:30:38,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 238, file SparseFieldVector.java
2019-04-16 07:30:38,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 331, file SparseFieldVector.java
2019-04-16 07:30:38,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 444, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 507, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 518, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 529, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 550, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 562, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 569, file SparseFieldVector.java
2019-04-16 07:30:38,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 609, file SparseFieldVector.java
2019-04-16 07:30:38,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 613, file SparseFieldVector.java
2019-04-16 07:30:38,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 621, file SparseFieldVector.java
2019-04-16 07:30:38,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 624, file SparseFieldVector.java
2019-04-16 07:30:38,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 620, file SparseFieldVector.java
2019-04-16 07:30:38,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 627, file SparseFieldVector.java
2019-04-16 07:30:38,305 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 635, file SparseFieldVector.java
2019-04-16 07:30:38,305 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 643, file SparseFieldVector.java
2019-04-16 07:30:38,307 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 64, file TriDiagonalTransformer.java
2019-04-16 07:30:38,307 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 86, file TriDiagonalTransformer.java
2019-04-16 07:30:38,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 107, file TriDiagonalTransformer.java
2019-04-16 07:30:38,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 98, file TriDiagonalTransformer.java
2019-04-16 07:30:38,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 143, file TriDiagonalTransformer.java
2019-04-16 07:30:38,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 146, file TriDiagonalTransformer.java
2019-04-16 07:30:38,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 138, file TriDiagonalTransformer.java
2019-04-16 07:30:38,309 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 206, file TriDiagonalTransformer.java
2019-04-16 07:30:38,326 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 148, file AbstractIntegrator.java
2019-04-16 07:30:38,326 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 152, file AbstractIntegrator.java
2019-04-16 07:30:38,326 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 207, file AbstractIntegrator.java
2019-04-16 07:30:38,327 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 244, file AbstractIntegrator.java
2019-04-16 07:30:38,327 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 263, file AbstractIntegrator.java
2019-04-16 07:30:38,327 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 292, file AbstractIntegrator.java
2019-04-16 07:30:38,328 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 298, file AbstractIntegrator.java
2019-04-16 07:30:38,328 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 313, file AbstractIntegrator.java
2019-04-16 07:30:38,329 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 336, file AbstractIntegrator.java
2019-04-16 07:30:38,329 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 359, file AbstractIntegrator.java
2019-04-16 07:30:38,329 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 364, file AbstractIntegrator.java
2019-04-16 07:30:38,329 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 369, file AbstractIntegrator.java
2019-04-16 07:30:38,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 129, file ContinuousOutputModel.java
2019-04-16 07:30:38,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 138, file ContinuousOutputModel.java
2019-04-16 07:30:38,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 144, file ContinuousOutputModel.java
2019-04-16 07:30:38,349 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 154, file ContinuousOutputModel.java
2019-04-16 07:30:38,349 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 133, file ContinuousOutputModel.java
2019-04-16 07:30:38,357 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 203, file ContinuousOutputModel.java
2019-04-16 07:30:38,357 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 210, file ContinuousOutputModel.java
2019-04-16 07:30:38,357 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 268, file ContinuousOutputModel.java
2019-04-16 07:30:38,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 273, file ContinuousOutputModel.java
2019-04-16 07:30:38,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 288, file ContinuousOutputModel.java
2019-04-16 07:30:38,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 285, file ContinuousOutputModel.java
2019-04-16 07:30:38,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 302, file ContinuousOutputModel.java
2019-04-16 07:30:38,359 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 327, file ContinuousOutputModel.java
2019-04-16 07:30:38,359 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 325, file ContinuousOutputModel.java
2019-04-16 07:30:38,359 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 364, file ContinuousOutputModel.java
2019-04-16 07:30:38,359 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 362, file ContinuousOutputModel.java
2019-04-16 07:30:38,359 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 361, file ContinuousOutputModel.java
